"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3257","5.37876802","8.4508E-4","0.18591618","0.63636364","11","11","false","CYP21A2","12.09090909","11","0","0","0.63510266","false","0","CYP21A2","23976","0.32678133"
"3299","5.38663172","0.00109557","0.18564477","0.71428571","7","11","false","FDXR","11.85714286","7","0","0","0.63444736","false","0","FDXR","35032","0.33877551"
"3307","4.2293578","0.0","0.23644252","1.0","3","9","false","SCD","16.33333333","3","0","0","0.73088685","false","0","SCD","0","0.49494949"
"3308","3.28964613","0.06463607","0.30398406","0.31954023","30","8","false","CYCS","17.16666667","30","0","0","0.80919616","false","0","CYCS","659732","0.11147186"
"3310","4.02883355","0.00673037","0.2482108","0.63888889","9","9","false","DECR1","15.33333333","9","0","0","0.7475972","false","0","DECR1","101448","0.18253968"
"3312","4.02752294","0.00935161","0.24829157","0.51111111","10","9","false","CYB5A","13.8","10","0","0","0.74770642","false","0","CYB5A","108034","0.16506024"
"3314","5.02621232","0.0","0.19895698","0.0","1","10","false","NENF","10.0","1","0","0","0.66448231","false","0","NENF","0","0.0"
"3328","4.06422018","0.00224047","0.24604966","0.93333333","6","9","false","CYP2B6","18.5","6","0","0","0.74464832","false","0","CYP2B6","35002","0.27205882"
"3345","4.03014417","0.00654768","0.24813008","0.75","8","9","false","POR","17.0","8","0","0","0.74748799","false","0","POR","100900","0.20238095"
"3347","4.22804718","0.0","0.23651581","1.0","4","9","false","CYB5R3","14.25","4","0","0","0.73099607","false","0","CYB5R3","0","0.43181818"
"3362","1.0","0.0","1.0","1.0","10","1","false","CXCL14","10.0","10","0","0","1.0","false","0","CXCL14","0","1.0"
"3363","1.0","0.0","1.0","1.0","10","1","false","CCR1","10.0","10","0","0","1.0","false","0","CCR1","0","1.0"
"3365","1.0","0.0","1.0","1.0","10","1","false","CXCR5","10.0","10","0","0","1.0","false","0","CXCR5","0","1.0"
"3367","1.0","0.0","1.0","1.0","10","1","false","CCR2","10.0","10","0","0","1.0","false","0","CCR2","0","1.0"
"3369","1.0","0.0","1.0","1.0","10","1","false","CXCL5","10.0","10","0","0","1.0","false","0","CXCL5","0","1.0"
"3371","1.0","0.0","1.0","1.0","10","1","false","CXCR2","10.0","10","0","0","1.0","false","0","CXCR2","0","1.0"
"3373","1.0","0.0","1.0","1.0","10","1","false","CCR7","10.0","10","0","0","1.0","false","0","CCR7","0","1.0"
"3390","1.0","0.0","1.0","1.0","10","1","false","CXCL9","10.0","10","0","0","1.0","false","0","CXCL9","0","1.0"
"3398","1.0","0.0","1.0","1.0","10","1","false","CXCR3","10.0","10","0","0","1.0","false","0","CXCR3","0","1.0"
"3407","1.0","0.0","1.0","1.0","10","1","false","CXCL12","10.0","10","0","0","1.0","false","0","CXCL12","0","1.0"
"3417","1.0","0.0","1.0","1.0","10","1","false","CXCR4","10.0","10","0","0","1.0","false","0","CXCR4","0","1.0"
"3428","7.6474443","0.00130374","0.13076264","0.76190476","7","11","false","MMP9","8.14285714","7","0","0","0.44604631","false","0","MMP9","53630","0.42857143"
"3429","7.64875491","0.0","0.13074023","1.0","6","11","false","CSTB","9.33333333","6","0","0","0.44593709","false","0","CSTB","0","0.49122807"
"3431","7.64875491","0.0","0.13074023","1.0","6","11","false","LYZ","9.33333333","6","0","0","0.44593709","false","0","LYZ","0","0.49122807"
"3433","7.64351245","0.00391809","0.1308299","0.55555556","10","11","false","CTSS","6.9","10","0","0","0.44637396","false","0","CTSS","214520","0.36315789"
"3435","7.64482307","0.00260403","0.13080747","0.66666667","9","11","false","CTSD","7.55555556","9","0","0","0.44626474","false","0","CTSD","160884","0.39766082"
"3438","8.64089122","0.0","0.1157288","1.0","2","12","false","TLR7","8.5","2","0","0","0.36325907","false","0","TLR7","0","0.85"
"3441","8.63695937","0.0","0.11578149","1.0","5","12","false","CD74","7.6","5","0","0","0.36358672","false","0","CD74","0","0.76"
"3443","7.64482307","0.00260403","0.13080747","0.66666667","9","11","false","B2M","7.55555556","9","0","0","0.44626474","false","0","B2M","160884","0.39766082"
"3445","8.63695937","0.0","0.11578149","1.0","5","12","false","HLA-DRB1","7.6","5","0","0","0.36358672","false","0","HLA-DRB1","0","0.76"
"3448","8.63695937","0.0","0.11578149","1.0","5","12","false","HLA-DRA","7.6","5","0","0","0.36358672","false","0","HLA-DRA","0","0.76"
"3454","6.66186107","0.02590273","0.1501082","0.48571429","15","10","false","CST3","9.53333333","15","0","0","0.52817824","false","0","CST3","911540","0.36666667"
"3469","1.75","0.0","0.57142857","1.0","5","2","false","RPE65","8.0","5","0","0","0.75","false","0","RPE65","0","0.4"
"3470","1.75","0.0","0.57142857","1.0","5","2","false","TULP1","8.0","5","0","0","0.75","false","0","TULP1","0","0.4"
"3472","1.75","0.0","0.57142857","1.0","5","2","false","GUCY2D","8.0","5","0","0","0.75","false","0","GUCY2D","0","0.4"
"3475","1.75","0.0","0.57142857","1.0","5","2","false","AIPL1","8.0","5","0","0","0.75","false","0","AIPL1","0","0.4"
"3478","1.5","0.40263158","0.66666667","0.37777778","10","2","false","CRB1","5.4","10","0","0","0.83333333","false","0","CRB1","156","0.27"
"3481","2.25","0.00789474","0.44444444","0.7","5","3","false","CRB2","4.8","5","0","0","0.58333333","false","0","CRB2","6","0.48"
"3482","2.3","0.0","0.43478261","1.0","4","3","false","INADL","5.75","4","0","0","0.56666667","false","0","INADL","0","0.575"
"3484","2.3","0.0","0.43478261","1.0","4","3","false","CRB3","5.75","4","0","0","0.56666667","false","0","CRB3","0","0.575"
"3486","2.4","0.0","0.41666667","1.0","2","3","false","RBPJ","7.5","2","0","0","0.53333333","false","0","RBPJ","0","0.75"
"3489","2.3","0.0","0.43478261","1.0","4","3","false","MPP5","5.75","4","0","0","0.56666667","false","0","MPP5","0","0.575"
"3501","6.67496723","0.0","0.14981347","1.0","9","10","false","MFGE8","11.33333333","9","0","0","0.52708606","false","0","MFGE8","0","0.51515152"
"3502","6.672346","1.501E-5","0.14987232","0.88888889","10","10","false","VGF","11.3","10","0","0","0.5273045","false","0","VGF","88","0.49130435"
"3504","5.70642202","0.01396349","0.17524116","0.78181818","11","9","false","SCG3","11.81818182","11","0","0","0.60779817","false","0","SCG3","428580","0.38123167"
"3506","6.67496723","0.0","0.14981347","1.0","9","10","false","TGOLN2","11.33333333","9","0","0","0.52708606","false","0","TGOLN2","0","0.51515152"
"3509","6.67496723","0.0","0.14981347","1.0","9","10","false","FAM20C","11.33333333","9","0","0","0.52708606","false","0","FAM20C","0","0.51515152"
"3511","6.672346","1.501E-5","0.14987232","0.88888889","10","10","false","PENK","11.3","10","0","0","0.5273045","false","0","PENK","88","0.49130435"
"3515","5.70380079","0.01402694","0.17532169","0.62820513","13","9","false","SCG2","10.76923077","13","0","0","0.6080166","false","0","SCG2","428726","0.34739454"
"3517","5.69986894","0.0142085","0.17544263","0.49166667","16","9","false","CHGB","9.5","16","0","0","0.60834426","false","0","CHGB","428936","0.30645161"
"3519","6.67496723","0.0","0.14981347","1.0","9","10","false","SPARCL1","11.33333333","9","0","0","0.52708606","false","0","SPARCL1","0","0.51515152"
"3545","5.71821756","0.00133522","0.17487967","0.48484848","12","9","false","CHGA","9.08333333","12","0","0","0.6068152","false","0","CHGA","35988","0.36333333"
"3554","5.74836173","0.0","0.17396261","1.0","4","9","false","NCAM1","10.75","4","0","0","0.60430319","false","0","NCAM1","0","0.5375"
"3555","5.72477064","1.397E-5","0.17467949","0.76190476","7","9","false","SST","10.57142857","7","0","0","0.60626911","false","0","SST","98","0.42285714"
"3557","5.72608126","6.41E-6","0.17463951","0.86666667","6","9","false","ENO2","10.33333333","6","0","0","0.6061599","false","0","ENO2","48","0.41333333"
"3562","5.72739187","0.0","0.17459954","1.0","5","9","false","GAST","11.8","5","0","0","0.60605068","false","0","GAST","0","0.472"
"3568","5.72870249","0.0","0.1745596","1.0","4","9","false","STX1A","12.75","4","0","0","0.60594146","false","0","STX1A","0","0.51"
"3570","5.72739187","8.6E-7","0.17459954","0.9","5","9","false","SYT1","12.6","5","0","0","0.60605068","false","0","SYT1","2","0.504"
"3601","3.62123198","0.0","0.27614911","1.0","9","8","false","CCNA1","28.88888889","9","0","0","0.781564","false","0","CCNA1","0","0.26748971"
"3603","1.75","0.0","0.57142857","1.0","5","2","false","ZC3H13","9.4","5","0","0","0.625","false","0","ZC3H13","0","0.47"
"3604","1.75","0.0","0.57142857","1.0","5","2","false","MED28","9.4","5","0","0","0.625","false","0","MED28","0","0.47"
"3606","1.7","0.0","0.58823529","1.0","6","2","false","CCNK","9.33333333","6","0","0","0.65","false","0","CCNK","0","0.46666667"
"3607","1.7","0.0","0.58823529","1.0","6","2","false","CCNT2","9.33333333","6","0","0","0.65","false","0","CCNT2","0","0.46666667"
"3609","1.6","0.01403509","0.625","0.71428571","8","2","false","CCNT1","8.25","8","0","0","0.7","false","0","CCNT1","16","0.4125"
"3611","1.7","0.0","0.58823529","1.0","6","2","false","AFF4","9.33333333","6","0","0","0.65","false","0","AFF4","0","0.46666667"
"3613","1.5","0.0377193","0.66666667","0.6","10","2","false","CDK9","7.4","10","0","0","0.75","false","0","CDK9","36","0.37"
"3615","1.7","0.0","0.58823529","1.0","6","2","false","SUPT5H","9.33333333","6","0","0","0.65","false","0","SUPT5H","0","0.46666667"
"3624","1.7","0.00263158","0.58823529","0.86666667","6","2","false","MED1","9.0","6","0","0","0.65","false","0","MED1","4","0.45"
"3634","1.7","0.00263158","0.58823529","0.86666667","6","2","false","MED12","9.0","6","0","0","0.65","false","0","MED12","4","0.45"
"3640","1.0","0.56403509","1.0","0.37894737","20","1","false","POLR2A","8.2","20","0","0","1.0","false","0","POLR2A","236","0.41"
"3651","1.5","0.0","0.66666667","1.0","10","2","false","CCNH","11.0","10","0","0","0.75","false","0","CCNH","0","0.55"
"3653","1.5","0.0","0.66666667","1.0","10","2","false","MNAT1","11.0","10","0","0","0.75","false","0","MNAT1","0","0.55"
"3655","1.5","0.0","0.66666667","1.0","10","2","false","GTF2H1","11.0","10","0","0","0.75","false","0","GTF2H1","0","0.55"
"3657","1.5","0.0","0.66666667","1.0","10","2","false","CDK7","11.0","10","0","0","0.75","false","0","CDK7","0","0.55"
"3659","1.5","0.0","0.66666667","1.0","10","2","false","ERCC2","11.0","10","0","0","0.75","false","0","ERCC2","0","0.55"
"3661","1.5","0.0","0.66666667","1.0","10","2","false","GTF2H3","11.0","10","0","0","0.75","false","0","GTF2H3","0","0.55"
"3663","1.5","0.0","0.66666667","1.0","10","2","false","GTF2H2","11.0","10","0","0","0.75","false","0","GTF2H2","0","0.55"
"3665","1.5","0.0","0.66666667","1.0","10","2","false","GTF2H5","11.0","10","0","0","0.75","false","0","GTF2H5","0","0.55"
"3667","1.5","0.0","0.66666667","1.0","10","2","false","ERCC3","11.0","10","0","0","0.75","false","0","ERCC3","0","0.55"
"3669","1.5","0.0","0.66666667","1.0","10","2","false","GTF2H4","11.0","10","0","0","0.75","false","0","GTF2H4","0","0.55"
"3716","4.58715596","0.0","0.218","1.0","3","9","false","CRMP1","9.66666667","3","0","0","0.70107034","false","0","CRMP1","0","0.69047619"
"3717","3.85714286","0.00307493","0.25925926","0.4","10","8","false","CDK5R1","12.2","10","0","0","0.76190476","false","0","CDK5R1","20574","0.15061728"
"3719","4.56618611","7.62E-6","0.21900115","0.8","5","9","false","DPYSL2","9.4","5","0","0","0.70281782","false","0","DPYSL2","32","0.49473684"
"3721","3.86369594","3.5433E-4","0.25881954","0.9","5","8","false","MAPT","22.4","5","0","0","0.76135867","false","0","MAPT","4060","0.27654321"
"3725","4.58715596","0.0","0.218","1.0","3","9","false","NDEL1","9.0","3","0","0","0.70107034","false","0","NDEL1","0","0.64285714"
"3726","4.58715596","0.0","0.218","1.0","3","9","false","CDK5R2","9.0","3","0","0","0.70107034","false","0","CDK5R2","0","0.64285714"
"3730","3.87155963","0.0","0.25829384","1.0","3","8","false","CABLES1","30.66666667","3","0","0","0.76070336","false","0","CABLES1","0","0.3982684"
"3734","4.56880734","0.0","0.2188755","1.0","3","9","false","PPP1R1B","13.0","3","0","0","0.70259939","false","0","PPP1R1B","0","0.68421053"
"3736","3.84272608","0.0","0.26023192","1.0","10","9","false","CDKN2C","22.9","10","0","0","0.76310616","false","0","CDKN2C","0","0.37540984"
"3737","3.50327654","0.00196837","0.28544706","0.68421053","19","8","false","CCNE1","24.10526316","19","0","0","0.79139362","false","0","CCNE1","37472","0.1596375"
"3739","3.55439056","1.8579E-4","0.28134218","0.86813187","14","8","false","CCND2","25.71428571","14","0","0","0.78713412","false","0","CCND2","2256","0.20089286"
"3741","3.4508519","0.0045896","0.28978352","0.67836257","19","8","false","CDKN1B","24.68421053","19","0","0","0.79576234","false","0","CDKN1B","77178","0.15237167"
"3749","3.55439056","1.8579E-4","0.28134218","0.86813187","14","8","false","CCND3","25.71428571","14","0","0","0.78713412","false","0","CCND3","2256","0.20089286"
"3753","3.49672346","0.01326662","0.28598201","0.49275362","24","8","false","CCNA2","20.91666667","24","0","0","0.79193971","false","0","CCNA2","93542","0.13852097"
"3762","4.32634338","0.0","0.23114208","1.0","10","9","false","NCAPG","16.6","10","0","0","0.72280472","false","0","NCAPG","0","0.31320755"
"3763","4.32634338","0.0","0.23114208","1.0","10","9","false","AURKA","16.6","10","0","0","0.72280472","false","0","AURKA","0","0.31320755"
"3765","4.32634338","0.0","0.23114208","1.0","10","9","false","BUB1","16.6","10","0","0","0.72280472","false","0","BUB1","0","0.31320755"
"3769","4.32634338","0.0","0.23114208","1.0","10","9","false","CCNB1","16.6","10","0","0","0.72280472","false","0","CCNB1","0","0.31320755"
"3771","4.32634338","0.0","0.23114208","1.0","10","9","false","CCNB2","16.6","10","0","0","0.72280472","false","0","CCNB2","0","0.31320755"
"3773","4.32634338","0.0","0.23114208","1.0","10","9","false","MAD2L1","16.6","10","0","0","0.72280472","false","0","MAD2L1","0","0.31320755"
"3795","4.32634338","0.0","0.23114208","1.0","10","9","false","CKS2","16.6","10","0","0","0.72280472","false","0","CKS2","0","0.31320755"
"3801","4.01572739","0.00147555","0.24902089","0.56862745","18","9","false","CKS1B","19.05555556","18","0","0","0.74868938","false","0","CKS1B","14438","0.2165404"
"3846","4.02621232","2.116E-5","0.2483724","0.93333333","10","9","false","CDC6","24.7","10","0","0","0.74781564","false","0","CDC6","206","0.28068182"
"3892","3.56749672","0.00173321","0.2803086","0.86111111","9","8","false","IFNAR1","30.11111111","9","0","0","0.78604194","false","0","IFNAR1","40086","0.23897707"
"3935","3.31454784","0.03163003","0.30170028","0.42753623","24","8","false","CDKN2A","22.625","24","0","0","0.80712101","false","0","CDKN2A","219368","0.11783854"
"3955","3.2621232","0.01393385","0.30654881","0.45014245","27","8","false","CDKN1A","23.62962963","27","0","0","0.81148973","false","0","CDKN1A","163572","0.1083928"
"4020","4.74180865","0.0","0.21088999","1.0","5","8","false","HAO1","9.6","5","0","0","0.68818261","false","0","HAO1","0","0.35555556"
"4021","4.74180865","0.0","0.21088999","1.0","5","8","false","SCP2","9.6","5","0","0","0.68818261","false","0","SCP2","0","0.35555556"
"4023","4.73918742","9.63E-6","0.21100664","0.73333333","6","8","false","ACOX1","9.33333333","6","0","0","0.68840105","false","0","ACOX1","16","0.33333333"
"4025","4.74180865","0.0","0.21088999","1.0","5","8","false","DAO","9.6","5","0","0","0.68818261","false","0","DAO","0","0.35555556"
"4031","3.99344692","0.0","0.25041024","1.0","5","8","false","SOD3","20.6","5","0","0","0.75054609","false","0","SOD3","0","0.30294118"
"4038","4.74180865","0.0","0.21088999","1.0","5","8","false","HSD17B4","9.6","5","0","0","0.68818261","false","0","HSD17B4","0","0.35555556"
"4047","3.98689384","0.00344869","0.25082183","0.58333333","9","8","false","SOD2","15.77777778","9","0","0","0.75109218","false","0","SOD2","43124","0.22866345"
"4056","3.85714286","0.0","0.25925926","1.0","10","9","false","DIABLO","21.6","10","0","0","0.76190476","false","0","DIABLO","0","0.28421053"
"4057","3.45347313","0.0032986","0.28956357","0.63398693","18","8","false","CASP2","22.33333333","18","0","0","0.79554391","false","0","CASP2","63010","0.17585302"
"4062","3.85714286","0.0","0.25925926","1.0","10","9","false","CASP9","21.6","10","0","0","0.76190476","false","0","CASP9","0","0.28421053"
"4064","3.85714286","0.0","0.25925926","1.0","10","9","false","BIRC3","21.6","10","0","0","0.76190476","false","0","BIRC3","0","0.28421053"
"4066","3.72214941","6.6371E-4","0.26866197","0.73626374","14","9","false","XIAP","19.57142857","14","0","0","0.77315422","false","0","XIAP","8366","0.2329932"
"4072","4.1887287","0.0","0.23873592","1.0","10","9","false","CASP6","19.3","10","0","0","0.73427261","false","0","CASP6","0","0.4106383"
"4086","4.17038008","5.642E-5","0.2397863","0.85454545","11","9","false","CASP7","18.90909091","11","0","0","0.73580166","false","0","CASP7","268","0.3567753"
"4101","4.21231979","0.0","0.23739888","1.0","6","9","false","DFFA","24.0","6","0","0","0.73230668","false","0","DFFA","0","0.52173913"
"4117","3.74311927","1.6836E-4","0.26715686","0.86363636","12","9","false","BIRC2","21.16666667","12","0","0","0.77140673","false","0","BIRC2","2306","0.27136752"
"4123","3.43250328","0.01303787","0.29133257","0.5","21","8","false","BCL2L11","22.61904762","21","0","0","0.79729139","false","0","BCL2L11","174774","0.14783691"
"4128","3.44167759","0.00388667","0.29055598","0.55238095","21","8","false","APAF1","20.71428571","21","0","0","0.79652687","false","0","APAF1","56846","0.15574651"
"4144","6.33027523","8.49E-6","0.15797101","0.75555556","10","11","false","C2","10.2","10","0","0","0.5558104","false","0","C2","22","0.6375"
"4145","6.33551769","0.0","0.1578403","1.0","6","11","false","MASP1","11.0","6","0","0","0.55537353","false","0","MASP1","0","0.6875"
"4147","6.33682831","0.0","0.15780765","1.0","5","11","false","C4BPA","14.0","5","0","0","0.55526431","false","0","C4BPA","0","0.875"
"4149","6.33420708","0.0","0.15787296","1.0","7","11","false","CFB","12.57142857","7","0","0","0.55548274","false","0","CFB","0","0.78571429"
"4150","5.34600262","0.00356111","0.18705565","0.62637363","14","10","false","C1S","10.57142857","14","0","0","0.63783311","false","0","C1S","144336","0.45962733"
"4153","6.33158585","4.13E-6","0.15793832","0.83333333","9","11","false","CD46","10.88888889","9","0","0","0.55570118","false","0","CD46","12","0.68055556"
"4155","6.33158585","4.13E-6","0.15793832","0.83333333","9","11","false","CR1","10.88888889","9","0","0","0.55570118","false","0","CR1","12","0.68055556"
"4157","5.34338139","0.0061578","0.18714741","0.55","16","10","false","C4A","9.875","16","0","0","0.63805155","false","0","C4A","192468","0.42934783"
"4159","5.34338139","0.0061578","0.18714741","0.55","16","10","false","C4B","9.875","16","0","0","0.63805155","false","0","C4B","192468","0.42934783"
"4161","6.33551769","0.0","0.1578403","1.0","6","11","false","MASP2","11.0","6","0","0","0.55537353","false","0","MASP2","0","0.6875"
"4172","6.33027523","1.032E-5","0.15797101","0.86111111","9","11","false","VSIG4","11.44444444","9","0","0","0.5558104","false","0","VSIG4","58","0.67320261"
"4173","5.3525557","3.212E-4","0.18682664","0.97222222","9","10","false","SERPING1","12.55555556","9","0","0","0.63728702","false","0","SERPING1","24040","0.54589372"
"4175","6.34600262","0.0","0.15757951","1.0","4","11","false","TYROBP","9.75","4","0","0","0.55449978","false","0","TYROBP","0","0.975"
"4177","5.35124509","0.00118807","0.1868724","0.84444444","10","10","false","C1QC","11.6","10","0","0","0.63739624","false","0","C1QC","48138","0.50434783"
"4179","5.35124509","0.00118807","0.1868724","0.84444444","10","10","false","C1QA","11.6","10","0","0","0.63739624","false","0","C1QA","48138","0.50434783"
"4181","5.35124509","0.00118807","0.1868724","0.84444444","10","10","false","C1QB","11.6","10","0","0","0.63739624","false","0","C1QB","48138","0.50434783"
"4221","5.34600262","0.00356111","0.18705565","0.62637363","14","10","false","C1R","10.57142857","14","0","0","0.63783311","false","0","C1R","144336","0.45962733"
"4248","5.10091743","0.0","0.19604317","1.0","9","8","false","RAP1A","13.0","9","0","0","0.65825688","false","0","RAP1A","0","0.8125"
"4249","5.10091743","0.0","0.19604317","1.0","9","8","false","RAP1B","13.0","9","0","0","0.65825688","false","0","RAP1B","0","0.8125"
"4253","5.10091743","0.0","0.19604317","1.0","9","8","false","MAP2K2","13.0","9","0","0","0.65825688","false","0","MAP2K2","0","0.8125"
"4257","4.03931848","0.00349544","0.24756652","0.5","9","8","false","PRKCA","18.22222222","9","0","0","0.74672346","false","0","PRKCA","38812","0.25665102"
"4261","4.83355177","1.1687E-4","0.2068872","0.91111111","10","8","false","YWHAB","12.5","10","0","0","0.68053735","false","0","YWHAB","2898","0.65789474"
"4265","4.11271298","0.00227006","0.2431485","0.66666667","16","7","false","HRAS","15.25","16","0","0","0.74060725","false","0","HRAS","59732","0.28240741"
"4267","4.83355177","1.1687E-4","0.2068872","0.91111111","10","8","false","YWHAZ","12.5","10","0","0","0.68053735","false","0","YWHAZ","2898","0.65789474"
"4359","4.27129751","2.743E-5","0.2341209","0.80952381","7","8","false","SORT1","11.71428571","7","0","0","0.72739187","false","0","SORT1","164","0.30827068"
"4361","4.27129751","2.743E-5","0.2341209","0.80952381","7","8","false","NGFR","11.71428571","7","0","0","0.72739187","false","0","NGFR","164","0.30827068"
"4363","3.59108781","0.00955556","0.27846715","0.28571429","14","8","false","CDK5","14.5","14","0","0","0.78407602","false","0","CDK5","59330","0.11153846"
"4374","3.89515072","5.1407E-4","0.25672948","0.63888889","9","8","false","NTRK2","14.55555556","9","0","0","0.75873744","false","0","NTRK2","4954","0.19407407"
"4376","3.57798165","0.00562051","0.27948718","0.38095238","15","8","false","BDNF","16.4","15","0","0","0.7851682","false","0","BDNF","45458","0.11798561"
"4378","4.26998689","2.121E-5","0.23419276","0.66666667","4","8","false","GRIN2B","17.0","4","0","0","0.72750109","false","0","GRIN2B","134","0.4047619"
"4384","3.86107471","3.485E-4","0.25899525","0.69444444","9","8","false","NTRK1","17.44444444","9","0","0","0.76157711","false","0","NTRK1","3552","0.19600499"
"4392","3.90432503","2.9284E-4","0.25612622","0.86666667","6","8","false","NTF3","18.33333333","6","0","0","0.75797291","false","0","NTF3","3268","0.25821596"
"4412","3.90432503","2.9284E-4","0.25612622","0.86666667","6","8","false","NTF4","18.33333333","6","0","0","0.75797291","false","0","NTF4","3268","0.25821596"
"4419","1.8","0.00561404","0.55555556","0.83333333","9","3","false","AOX1","8.44444444","9","0","0","0.73333333","false","0","AOX1","12","0.56296296"
"4420","1.8","0.00561404","0.55555556","0.83333333","9","3","false","ALDH1A2","8.44444444","9","0","0","0.73333333","false","0","ALDH1A2","12","0.56296296"
"4422","1.8","0.00561404","0.55555556","0.83333333","9","3","false","ALDH1A1","8.44444444","9","0","0","0.73333333","false","0","ALDH1A1","12","0.56296296"
"4424","1.95","0.0","0.51282051","1.0","6","3","false","RDH10","10.0","6","0","0","0.68333333","false","0","RDH10","0","0.66666667"
"4426","1.95","0.0","0.51282051","1.0","6","3","false","DHRS4","9.83333333","6","0","0","0.68333333","false","0","DHRS4","0","0.65555556"
"4428","1.75","0.02666667","0.57142857","0.68888889","10","3","false","BCO1","7.7","10","0","0","0.75","false","0","BCO1","28","0.51333333"
"4430","1.95","0.0","0.51282051","1.0","6","3","false","RDH8","10.0","6","0","0","0.68333333","false","0","RDH8","0","0.66666667"
"4431","1.85","0.00263158","0.54054054","0.89285714","8","3","false","RDH11","8.875","8","0","0","0.71666667","false","0","RDH11","6","0.59166667"
"4435","1.25","0.55298246","0.8","0.39047619","15","2","false","RDH12","6.8","15","0","0","0.91666667","false","0","RDH12","228","0.34"
"4442","2.15","0.0","0.46511628","1.0","2","3","false","ISX","12.5","2","0","0","0.61666667","false","0","ISX","0","0.83333333"
"4449","1.9","8.7719E-4","0.52631579","0.95238095","7","3","false","DHRS3","9.42857143","7","0","0","0.7","false","0","DHRS3","2","0.62857143"
"4476","3.84665793","1.35E-6","0.25996593","0.93333333","10","8","false","PMAIP1","24.3","10","0","0","0.76277851","false","0","PMAIP1","6","0.27613636"
"4481","3.84927916","0.0","0.2597889","1.0","8","8","false","BAD","26.625","8","0","0","0.76256007","false","0","BAD","0","0.30255682"
"4485","3.73394495","1.1049E-4","0.26781327","0.79120879","14","8","false","BAK1","22.07142857","14","0","0","0.77217125","false","0","BAK1","1714","0.23233083"
"4529","3.73132372","2.014E-5","0.2680014","0.84444444","10","8","false","BAX","24.6","10","0","0","0.77238969","false","0","BAX","82","0.24356436"
"4532","3.73394495","1.1049E-4","0.26781327","0.79120879","14","8","false","BCL2","22.07142857","14","0","0","0.77217125","false","0","BCL2","1714","0.23233083"
"4538","3.74180865","0.0","0.26725044","1.0","9","8","false","MCL1","25.66666667","9","0","0","0.77151595","false","0","MCL1","0","0.27304965"
"4644","7.01441678","4.9E-7","0.14256353","0.95238095","7","12","false","FOXK1","8.57142857","7","0","0","0.4987986","false","0","FOXK1","2","0.85714286"
"4645","6.0249017","0.00311344","0.16597781","0.80555556","9","11","false","RPS27A","8.44444444","9","0","0","0.58125819","false","0","RPS27A","56194","0.52777778"
"4647","7.01310616","9.8E-7","0.14259017","0.92857143","8","12","false","HCFC1","8.25","8","0","0","0.49890782","false","0","HCFC1","4","0.825"
"4649","7.01441678","4.9E-7","0.14256353","0.95238095","7","12","false","FOXK2","8.57142857","7","0","0","0.4987986","false","0","FOXK2","2","0.85714286"
"4652","7.01310616","9.09E-6","0.14259017","0.75","8","12","false","ASXL1","7.75","8","0","0","0.49890782","false","0","ASXL1","14","0.775"
"4654","6.0327654","5.1874E-4","0.16576146","0.66666667","3","11","false","RING1","9.66666667","3","0","0","0.58060288","false","0","RING1","11238","0.60416667"
"4659","7.01441678","4.9E-7","0.14256353","0.95238095","7","12","false","ASXL2","8.42857143","7","0","0","0.4987986","false","0","ASXL2","2","0.84285714"
"4665","6.02359109","0.00312548","0.16601393","0.68888889","10","11","false","BAP1","7.8","10","0","0","0.58136741","false","0","BAP1","56208","0.4875"
"4670","6.0249017","0.00311344","0.16597781","0.80555556","9","11","false","UBA52","8.44444444","9","0","0","0.58125819","false","0","UBA52","56194","0.52777778"
"4675","6.0249017","0.00311344","0.16597781","0.80555556","9","11","false","UBC","8.44444444","9","0","0","0.58125819","false","0","UBC","56194","0.52777778"
"4681","5.04325033","0.02590617","0.19828482","0.4","11","10","false","BRCA1","8.63636364","11","0","0","0.66306247","false","0","BRCA1","292142","0.24675325"
"4696","4.28440367","0.00802223","0.23340471","0.33333333","3","9","false","MAF","10.33333333","3","0","0","0.72629969","false","0","MAF","40334","0.35714286"
"4698","5.49279161","0.0","0.18205679","1.0","2","10","false","ATF7","6.0","2","0","0","0.6256007","false","0","ATF7","0","0.6"
"4699","4.49541284","0.01849953","0.22244898","0.37777778","10","9","false","BACH1","7.1","10","0","0","0.7087156","false","0","BACH1","111692","0.19189189"
"4701","5.49279161","0.0","0.18205679","1.0","2","10","false","CREB5","6.0","2","0","0","0.6256007","false","0","CREB5","0","0.6"
"4707","5.05635649","0.0","0.19777087","1.0","6","10","false","MRE11A","10.0","6","0","0","0.66197029","false","0","MRE11A","0","0.33333333"
"4710","5.05635649","0.0","0.19777087","1.0","6","10","false","NBN","10.0","6","0","0","0.66197029","false","0","NBN","0","0.33333333"
"4712","5.05635649","0.0","0.19777087","1.0","6","10","false","BARD1","10.0","6","0","0","0.66197029","false","0","BARD1","0","0.33333333"
"4714","5.05635649","0.0","0.19777087","1.0","6","10","false","TOPBP1","10.0","6","0","0","0.66197029","false","0","TOPBP1","0","0.33333333"
